0.00E+000	0.00E+000	100.00%	2777.52	672.56	2.94E-002	1.89E-002	0.00%	20843.86	7407.00
0.00E+000	0.00E+000	100.00%	2937.74	669.46	3.06E-002	2.19E-002	0.00%	22161.50	9292.92
0.00E+000	0.00E+000	100.00%	3079.42	791.13	2.77E-002	2.17E-002	0.00%	22907.54	9141.28
0.00E+000	0.00E+000	100.00%	2944.84	716.89	3.21E-002	1.93E-002	0.00%	17384.26	7487.84
0.00E+000	0.00E+000	100.00%	2780.80	632.73	3.61E-002	2.20E-002	0.00%	18096.52	8473.48
0.00E+000	0.00E+000	100.00%	3273.50	1036.10	3.07E-002	2.44E-002	0.00%	22635.24	8626.44
0.00E+000	0.00E+000	100.00%	3195.20	866.98	3.09E-002	1.98E-002	0.00%	19267.22	7299.10
0.00E+000	0.00E+000	100.00%	3289.46	1082.84	2.70E-002	2.43E-002	0.00%	21853.92	8338.13
1.66E-003	3.24E-003	98.00%	3244.08	1076.60	2.37E-002	2.15E-002	0.00%	21548.34	6987.59
0.00E+000	0.00E+000	100.00%	2996.70	820.86	2.70E-002	2.11E-002	0.00%	24110.78	8299.55
0.00E+000	0.00E+000	100.00%	3026.52	824.28	3.11E-002	2.50E-002	0.00%	19605.38	7950.83
0.00E+000	0.00E+000	100.00%	3194.90	986.46	3.53E-002	2.56E-002	0.00%	20487.58	7896.66
0.00E+000	0.00E+000	100.00%	3175.86	721.25	2.91E-002	2.07E-002	0.00%	18794.92	7289.92
0.00E+000	0.00E+000	100.00%	3039.20	781.95	3.01E-002	2.01E-002	0.00%	20823.38	7756.30
0.00E+000	0.00E+000	100.00%	3344.14	859.25	2.61E-002	1.94E-002	0.00%	22519.76	6936.41
1.66E-003	3.24E-003	98.00%	3240.30	1115.38	3.50E-002	2.63E-002	0.00%	20900.34	6313.14
0.00E+000	0.00E+000	100.00%	3081.92	964.60	2.37E-002	2.03E-002	0.00%	21949.58	7545.66
0.00E+000	0.00E+000	100.00%	3219.74	875.03	3.17E-002	2.33E-002	0.00%	20158.22	8328.26
3.31E-003	6.36E-003	96.00%	3375.20	942.96	2.77E-002	2.10E-002	0.00%	21193.16	7951.27
0.00E+000	0.00E+000	100.00%	3076.10	994.46	3.12E-002	2.25E-002	0.00%	21380.48	7797.64
1.66E-003	3.24E-003	98.00%	3471.14	1161.38	3.11E-002	2.09E-002	0.00%	20378.92	6993.56
1.66E-003	3.24E-003	98.00%	3469.14	933.29	1.75E-002	1.90E-002	0.00%	24412.28	7844.53
0.00E+000	0.00E+000	100.00%	2940.30	725.88	2.80E-002	2.31E-002	0.00%	21087.58	8081.76
0.00E+000	0.00E+000	100.00%	2834.72	751.07	3.38E-002	2.28E-002	0.00%	19300.68	6940.89
0.00E+000	0.00E+000	100.00%	3126.68	648.95	3.08E-002	2.79E-002	0.00%	22240.80	8704.67
0.00E+000	0.00E+000	100.00%	3147.74	1021.76	2.81E-002	2.43E-002	0.00%	21960.30	7659.79
0.00E+000	0.00E+000	100.00%	3100.96	763.20	2.81E-002	1.99E-002	0.00%	22728.46	8801.70
0.00E+000	0.00E+000	100.00%	3123.34	854.62	2.37E-002	2.50E-002	0.00%	19377.36	8166.04
0.00E+000	0.00E+000	100.00%	3530.36	1228.40	3.77E-002	2.31E-002	0.00%	17961.16	7764.67
0.00E+000	0.00E+000	100.00%	2953.48	945.72	3.68E-002	2.29E-002	0.00%	19175.32	8099.44
0.00E+000	0.00E+000	100.00%	3098.88	804.48	2.48E-002	2.03E-002	0.00%	20834.88	7901.12
0.00E+000	0.00E+000	100.00%	3012.86	888.81	3.28E-002	2.77E-002	0.00%	20983.50	7599.78
1.66E-003	3.24E-003	98.00%	3099.28	827.64	2.67E-002	2.02E-002	0.00%	21138.02	6750.74
0.00E+000	0.00E+000	100.00%	3057.16	753.67	3.18E-002	2.41E-002	0.00%	20168.34	8353.17
1.66E-003	3.24E-003	98.00%	3128.30	862.38	3.93E-002	2.05E-002	0.00%	17893.96	5985.00
3.31E-003	6.36E-003	96.00%	3591.98	1320.81	2.75E-002	2.04E-002	0.00%	22817.58	7662.76
0.00E+000	0.00E+000	100.00%	3262.80	1050.23	3.29E-002	2.71E-002	0.00%	20646.52	7759.18
0.00E+000	0.00E+000	100.00%	2987.18	864.24	3.31E-002	1.91E-002	0.00%	19513.40	7737.12
0.00E+000	0.00E+000	100.00%	3143.56	815.74	2.72E-002	2.44E-002	0.00%	22511.34	8584.39
0.00E+000	0.00E+000	100.00%	3434.42	1100.86	3.05E-002	2.05E-002	0.00%	19411.22	7606.76
1.66E-003	3.24E-003	98.00%	2956.78	722.12	2.87E-002	2.27E-002	0.00%	19951.60	7985.51
0.00E+000	0.00E+000	100.00%	3117.12	726.71	3.15E-002	2.13E-002	0.00%	19951.50	6899.16
0.00E+000	0.00E+000	100.00%	3329.00	899.60	3.05E-002	2.04E-002	0.00%	20352.40	6733.82
1.66E-003	3.24E-003	98.00%	3256.48	911.34	3.07E-002	2.13E-002	0.00%	21981.64	8080.61
0.00E+000	0.00E+000	100.00%	3325.10	1100.54	2.42E-002	1.98E-002	0.00%	20524.14	8224.55
0.00E+000	0.00E+000	100.00%	3047.36	883.72	2.63E-002	2.05E-002	0.00%	19683.58	7064.81
0.00E+000	0.00E+000	100.00%	3119.60	897.86	3.61E-002	2.38E-002	0.00%	18778.64	8898.58
0.00E+000	0.00E+000	100.00%	2935.08	730.28	2.88E-002	2.39E-002	0.00%	19602.80	8824.86
2.66E-017	5.22E-017	100.00%	2968.24	777.28	3.03E-002	2.18E-002	0.00%	19510.18	7166.22
0.00E+000	0.00E+000	100.00%	3289.80	1056.01	2.73E-002	2.24E-002	0.00%	19041.66	7688.00
