8038	0.00E+000	2.71E-012	2060	13433	38799	
4057	5.16E-078	5.67E-012	4057	13763	37894	
6969	0.00E+000	4.32E-014	3785	14854	38929	
7442	0.00E+000	1.41E-007	5337	17026	44938	
7277	0.00E+000	8.83E-009	2046	11607	39511	
6529	0.00E+000	2.49E-011	1301	14884	45386	
6972	0.00E+000	2.58E-010	2709	14515	37717	
7276	0.00E+000	1.12E-010	2363	16547	43994	
14526	0.00E+000	4.91E-014	3763	17142	40343	
7439	0.00E+000	4.77E-014	2876	17321	44755	
3747	8.89E-031	9.79E-009	2098	13463	41173	
8664	0.00E+000	5.30E-010	2818	14096	38746	
4975	0.00E+000	9.77E-011	3640	16688	42806	
8346	0.00E+000	3.65E-002	4868	19219	44047	
4676	0.00E+000	3.65E-002	3018	14833	41461	
4494	0.00E+000	1.04E-010	1338	13636	38628	
9299	0.00E+000	2.63E-011	1584	13968	36150	
15011	0.00E+000	4.14E-010	2064	14894	38475	
6363	0.00E+000	4.18E-014	1452	12117	41999	
8222	0.00E+000	6.33E-002	23	10874	31682	
4967	0.00E+000	1.20E-011	979	13054	33370	
4827	1.29E-085	3.42E-004	2402	16424	38309	
6534	0.00E+000	1.54E-013	3153	14131	38932	
5453	0.00E+000	2.79E-013	2104	15430	45647	
3296	1.10E-071	3.21E-005	0	13121	39147	
6372	0.00E+000	6.29E-012	4234	17906	44489	
10373	0.00E+000	2.63E-014	3185	17207	40172	
8829	0.00E+000	3.38E-014	2103	15464	44500	
4662	0.00E+000	5.16E-014	4106	13615	43338	
8041	0.00E+000	4.63E-005	1455	15587	39585	
8851	0.00E+000	2.01E-010	2720	14701	44934	
5882	0.00E+000	6.16E-014	1909	13162	39186	
972	3.71E-012	1.01E-003	100	13654	40817	
5274	0.00E+000	7.31E-002	3314	15595	35401	
6362	0.00E+000	3.46E-014	2058	18089	43080	
14834	0.00E+000	2.78E-012	3451	17593	41532	
10074	0.00E+000	4.62E-006	2846	14728	37849	
4215	1.34E-051	3.60E-013	2105	15933	39694	
14980	0.00E+000	6.79E-013	3133	15776	43016	
5599	0.00E+000	3.67E-014	4265	14983	43351	
5135	0.00E+000	9.22E-004	3142	16720	40108	
10193	0.00E+000	3.52E-014	2235	14075	37397	
3743	0.00E+000	2.05E-014	3743	15436	40495	
4494	5.27E-082	7.53E-011	3493	14878	38723	
7271	0.00E+000	6.74E-005	288	14235	40467	
4529	0.00E+000	3.53E-014	3947	16130	36743	
4969	0.00E+000	1.14E-011	3030	13781	36470	
3136	2.62E-044	2.24E-007	3136	14049	35541	
11121	0.00E+000	3.47E-011	707	13195	39570	
