2.73E-029	5.15E-029	100.00%	9726.22	1655.26	2.55E-008	4.99E-008	100.00%	11938.42	1981.77
3.06E-030	5.88E-030	100.00%	9006.82	946.00	3.23E-023	6.33E-023	100.00%	11252.10	1406.29
2.51E-003	4.92E-003	98.00%	9240.16	902.22	6.28E-004	1.23E-003	98.00%	11027.36	1272.28
1.01E-022	1.97E-022	100.00%	9143.18	1030.38	2.51E-023	4.93E-023	100.00%	11074.58	1434.20
2.50E-029	4.62E-029	100.00%	9334.34	1247.24	3.94E-023	7.73E-023	100.00%	11445.64	1794.58
1.48E-028	2.84E-028	100.00%	9251.20	1280.72	7.33E-029	1.35E-028	100.00%	11309.42	1592.90
2.52E-031	4.95E-031	100.00%	9405.12	1111.69	9.35E-031	9.29E-031	100.00%	11079.98	1385.70
3.24E-028	6.34E-028	100.00%	9566.86	1512.22	2.74E-026	5.36E-026	100.00%	10889.24	1394.35
2.28E-029	4.48E-029	100.00%	9341.72	1312.88	5.32E-028	1.02E-027	100.00%	11395.56	1713.19
9.62E-028	1.89E-027	100.00%	9300.20	1148.06	3.23E-025	6.32E-025	100.00%	10960.00	1674.04
9.67E-030	1.89E-029	100.00%	9219.94	841.49	5.78E-028	1.10E-027	100.00%	11029.28	1582.24
1.78E-030	3.32E-030	100.00%	9799.60	1542.11	1.27E-030	1.40E-030	100.00%	11369.16	1756.84
2.52E-031	4.95E-031	100.00%	9298.92	1102.89	3.08E-030	4.59E-030	100.00%	11035.28	1189.59
1.57E-029	2.91E-029	100.00%	9169.76	1078.71	4.49E-030	7.25E-030	100.00%	11282.86	1569.99
1.59E-030	2.96E-030	100.00%	9401.34	1251.46	3.37E-028	6.58E-028	100.00%	11353.66	1723.40
1.42E-031	2.78E-031	100.00%	9259.48	1080.89	4.21E-029	7.98E-029	100.00%	11281.10	1724.70
7.89E-032	1.51E-031	100.00%	9467.30	982.54	1.45E-029	2.51E-029	100.00%	11054.24	1307.56
9.72E-030	1.83E-029	100.00%	9616.66	1334.30	5.93E-028	1.13E-027	100.00%	11619.08	2109.83
3.34E-030	6.56E-030	100.00%	9362.24	1440.29	1.22E-008	2.40E-008	100.00%	11530.32	2154.77
2.27E-030	4.09E-030	100.00%	9085.84	952.09	6.41E-023	1.26E-022	100.00%	10717.28	1141.09
2.95E-030	5.37E-030	100.00%	9368.32	962.66	9.35E-030	1.60E-029	100.00%	11572.68	1788.51
6.00E-028	1.16E-027	100.00%	9315.48	1391.72	6.95E-027	1.31E-026	100.00%	12170.94	2260.24
2.52E-031	4.95E-031	100.00%	9277.70	1175.84	2.40E-023	4.70E-023	100.00%	11114.48	1342.34
9.81E-027	1.92E-026	100.00%	9273.78	1073.38	9.64E-015	1.89E-014	100.00%	11545.64	1861.92
6.31E-032	1.24E-031	100.00%	9613.86	1131.77	4.20E-026	8.06E-026	100.00%	10958.40	1175.16
6.25E-030	1.14E-029	100.00%	9432.94	1124.52	6.88E-029	1.22E-028	100.00%	10841.68	1354.03
9.82E-026	1.93E-025	100.00%	8951.52	1077.74	2.48E-026	4.81E-026	100.00%	11121.82	1301.01
3.95E-028	7.66E-028	100.00%	9463.84	1162.78	1.31E-028	2.45E-028	100.00%	11309.02	1437.58
3.22E-030	6.05E-030	100.00%	9531.66	1037.15	1.39E-030	1.57E-030	100.00%	11244.42	1369.04
1.23E-030	2.33E-030	100.00%	9213.66	1209.54	9.74E-031	1.00E-030	100.00%	11258.80	1915.72
1.57E-022	3.08E-022	100.00%	9436.94	1031.17	3.93E-023	7.70E-023	100.00%	11319.28	1625.01
4.46E-026	8.75E-026	100.00%	9340.70	1056.14	3.44E-008	6.74E-008	100.00%	10876.06	1142.48
7.19E-027	1.41E-026	100.00%	9117.54	965.79	4.02E-027	7.22E-027	100.00%	11295.12	1472.78
1.09E-030	2.05E-030	100.00%	9230.60	1070.06	2.11E-029	3.94E-029	100.00%	11599.02	2002.67
1.11E-029	1.93E-029	100.00%	9338.64	1065.10	7.73E-030	1.26E-029	100.00%	11046.74	1621.25
1.87E-029	3.62E-029	100.00%	9204.46	1176.33	2.69E-028	5.01E-028	100.00%	10854.54	1018.81
7.73E-031	1.42E-030	100.00%	9572.42	1353.77	2.79E-029	5.29E-029	100.00%	11187.84	1415.86
2.77E-029	5.25E-029	100.00%	9385.36	1140.22	1.81E-004	3.55E-004	98.00%	11500.02	2218.19
2.52E-031	4.95E-031	100.00%	9358.30	1229.52	5.66E-030	8.82E-030	100.00%	11193.86	1451.02
5.84E-030	1.09E-029	100.00%	9563.18	1287.44	1.83E-029	3.13E-029	100.00%	11365.08	1907.27
5.68E-030	1.11E-029	100.00%	9297.06	1313.08	2.44E-030	3.51E-030	100.00%	11219.96	1748.94
2.52E-031	4.95E-031	100.00%	9286.84	942.09	3.96E-029	7.28E-029	100.00%	11413.86	2016.47
1.23E-029	2.33E-029	100.00%	8816.02	859.22	1.56E-027	2.98E-027	100.00%	11450.80	1849.30
2.88E-028	5.63E-028	100.00%	9673.62	1513.27	8.49E-029	1.57E-028	100.00%	11354.98	1690.41
0.00E+000	0.00E+000	100.00%	8943.94	914.66	2.08E-030	3.06E-030	100.00%	10930.78	1160.69
1.07E-030	2.10E-030	100.00%	9597.74	1322.14	8.56E-031	7.94E-031	100.00%	11177.76	1518.84
2.91E-029	5.53E-029	100.00%	8770.90	895.91	8.05E-030	1.39E-029	100.00%	11287.64	1648.86
2.04E-030	3.71E-030	100.00%	9496.82	1426.07	2.52E-019	4.95E-019	100.00%	11490.70	2023.22
4.27E-025	8.37E-025	100.00%	9511.68	1379.36	1.07E-025	2.09E-025	100.00%	11655.34	1836.34
2.86E-030	5.25E-030	100.00%	9396.76	1129.33	1.92E-030	2.57E-030	100.00%	11683.26	1830.17
0.00E+000	0.00E+000	100.00%	9803.34	1389.64	6.05E-028	1.15E-027	100.00%	11558.30	1663.36
1.99E-030	3.55E-030	100.00%	9346.26	1058.17	3.17E-030	4.06E-030	100.00%	11183.58	1532.29
1.26E-031	2.42E-031	100.00%	9647.30	1343.64	1.31E-029	2.24E-029	100.00%	10961.54	1388.78
2.57E-027	4.94E-027	100.00%	9236.90	1083.82	9.41E-025	1.84E-024	100.00%	11253.10	1757.49
1.02E-029	1.91E-029	100.00%	9347.88	851.46	1.02E-028	1.93E-028	100.00%	10614.68	1130.03
2.15E-030	3.95E-030	100.00%	9170.24	1389.48	7.72E-030	1.20E-029	100.00%	11305.84	1738.14
6.62E-028	1.28E-027	100.00%	9378.94	1501.84	2.06E-028	3.80E-028	100.00%	11726.48	2006.43
6.63E-027	1.30E-026	100.00%	8870.10	974.98	1.66E-027	3.25E-027	100.00%	10841.92	973.41
1.26E-030	2.47E-030	100.00%	9073.00	899.12	1.16E-026	2.28E-026	100.00%	11390.66	1652.92
1.87E-029	3.62E-029	100.00%	9363.36	1053.94	3.33E-026	6.51E-026	100.00%	11236.88	1696.56
2.53E-027	4.96E-027	100.00%	9232.56	1108.03	6.44E-028	1.24E-027	100.00%	11306.36	1689.94
8.77E-030	1.67E-029	100.00%	9565.62	1092.52	4.17E-030	6.77E-030	100.00%	11879.20	2247.20
1.96E-027	3.83E-027	100.00%	9261.98	1014.26	4.93E-028	9.56E-028	100.00%	11012.04	1509.58
1.16E-028	2.28E-028	100.00%	9386.16	1025.17	1.88E-028	3.43E-028	100.00%	11352.38	1611.56
5.96E-030	1.10E-029	100.00%	8988.42	987.13	3.04E-029	5.16E-029	100.00%	11231.08	1627.38
5.43E-028	1.06E-027	100.00%	9341.10	1303.50	1.89E-027	3.53E-027	100.00%	10899.06	1244.60
2.45E-029	4.55E-029	100.00%	9464.76	1351.41	6.76E-029	1.20E-028	100.00%	11101.70	1468.02
1.89E-030	3.64E-030	100.00%	9760.78	1371.59	3.35E-030	4.41E-030	100.00%	10939.92	1246.13
2.21E-030	4.06E-030	100.00%	9297.66	986.54	3.41E-029	5.99E-029	100.00%	10892.38	1204.90
3.91E-028	7.64E-028	100.00%	9551.42	1365.77	4.91E-019	9.62E-019	100.00%	11496.22	1576.47
3.16E-031	6.06E-031	100.00%	9253.40	1086.65	6.05E-030	1.04E-029	100.00%	11436.32	1946.58
0.00E+000	0.00E+000	100.00%	9723.12	1470.98	3.58E-025	7.01E-025	100.00%	11400.88	1731.54
1.23E-029	2.27E-029	100.00%	9080.34	921.30	3.97E-030	5.84E-030	100.00%	11761.50	2312.28
9.72E-030	1.89E-029	100.00%	9248.38	1039.74	1.56E-027	3.00E-027	100.00%	11235.34	1800.60
