5.77E-030	1.06E-029	100.00%	7265.30	871.86	1.59E-016	3.12E-016	100.00%	8316.10	775.01
1.17E-026	2.30E-026	100.00%	6705.28	632.93	2.95E-027	5.74E-027	100.00%	8287.00	927.40
1.57E-024	3.07E-024	100.00%	6956.36	908.37	3.92E-025	7.68E-025	100.00%	8378.64	729.83
1.01E-030	1.98E-030	100.00%	7105.26	844.70	7.36E-025	1.43E-024	100.00%	8346.46	960.21
4.76E-024	9.34E-024	100.00%	6813.32	858.52	1.19E-024	2.33E-024	100.00%	8462.16	942.72
3.31E-031	6.23E-031	100.00%	6833.10	683.38	3.61E-026	6.93E-026	100.00%	8061.12	645.24
1.91E-030	3.51E-030	100.00%	6763.58	654.50	3.78E-019	7.41E-019	100.00%	8294.26	894.05
7.10E-031	1.31E-030	100.00%	7148.04	915.20	6.72E-030	1.15E-029	100.00%	8227.84	728.88
2.73E-026	5.24E-026	100.00%	6734.82	707.92	6.83E-027	1.31E-026	100.00%	8282.30	919.46
3.72E-030	6.85E-030	100.00%	6844.96	703.60	8.41E-030	1.38E-029	100.00%	7991.26	629.96
3.35E-028	6.56E-028	100.00%	7281.92	885.79	4.13E-018	8.10E-018	100.00%	8380.96	811.48
2.71E-030	4.99E-030	100.00%	7036.30	885.39	2.47E-029	4.29E-029	100.00%	8461.08	1070.30
4.17E-026	8.18E-026	100.00%	6979.68	720.19	1.04E-026	2.04E-026	100.00%	8132.38	709.87
2.44E-029	4.77E-029	100.00%	7295.64	993.70	1.08E-029	1.77E-029	100.00%	8387.20	964.44
2.10E-030	4.03E-030	100.00%	7037.62	776.55	1.70E-030	2.14E-030	100.00%	8119.46	602.69
4.18E-005	8.19E-005	98.00%	7055.62	1014.63	1.04E-005	2.05E-005	98.00%	8204.62	820.24
3.08E-029	5.84E-029	100.00%	7426.90	731.95	9.06E-030	1.49E-029	100.00%	8368.16	736.18
1.26E-028	2.39E-028	100.00%	7002.12	718.02	3.27E-029	6.07E-029	100.00%	8294.44	598.15
1.52E-028	2.86E-028	100.00%	7016.74	587.03	3.90E-029	7.15E-029	100.00%	8076.22	556.03
3.92E-027	7.67E-027	100.00%	6863.94	861.37	9.99E-028	1.92E-027	100.00%	8189.96	827.15
2.52E-031	4.95E-031	100.00%	7143.40	775.54	3.83E-023	7.50E-023	100.00%	8107.30	697.48
1.58E-032	3.09E-032	100.00%	7290.08	825.60	4.71E-020	9.22E-020	100.00%	8315.02	826.55
1.07E-030	2.10E-030	100.00%	7117.30	979.73	5.31E-030	8.30E-030	100.00%	8212.62	918.66
3.22E-030	5.92E-030	100.00%	7080.80	1075.34	1.79E-030	2.36E-030	100.00%	8553.50	994.74
2.52E-031	4.95E-031	100.00%	7448.26	948.63	3.25E-027	6.23E-027	100.00%	8442.84	898.39
1.29E-030	2.42E-030	100.00%	6862.66	752.85	1.25E-027	2.28E-027	100.00%	8122.78	677.51
4.35E-030	8.23E-030	100.00%	7057.12	818.68	2.25E-030	3.17E-030	100.00%	8140.40	663.55
1.10E-029	2.11E-029	100.00%	6894.46	773.28	4.41E-027	8.61E-027	100.00%	8220.80	929.20
8.65E-030	1.61E-029	100.00%	7115.16	925.77	7.18E-030	1.14E-029	100.00%	8233.84	813.46
6.42E-029	1.23E-028	100.00%	7085.94	970.86	1.66E-029	3.07E-029	100.00%	8373.68	751.99
9.78E-031	1.89E-030	100.00%	6857.12	878.60	7.71E-030	1.26E-029	100.00%	8609.40	1258.52
2.52E-031	4.95E-031	100.00%	6950.56	723.34	7.77E-030	1.32E-029	100.00%	8319.44	645.58
1.46E-003	2.86E-003	98.00%	6801.34	826.33	3.65E-004	7.16E-004	98.00%	8217.90	933.16
7.57E-031	1.42E-030	100.00%	6924.88	697.47	1.22E-027	2.28E-027	100.00%	8073.42	679.29
2.77E-027	5.43E-027	100.00%	6863.66	802.11	9.34E-025	1.82E-024	100.00%	8055.44	687.68
7.57E-031	1.42E-030	100.00%	7014.06	832.78	1.43E-013	2.80E-013	100.00%	8082.48	548.32
5.21E-031	9.79E-031	100.00%	7041.36	878.74	1.54E-022	3.02E-022	100.00%	8080.66	747.31
3.23E-029	6.08E-029	100.00%	7080.22	853.44	2.29E-028	4.30E-028	100.00%	8160.72	735.16
0.00E+000	0.00E+000	100.00%	7248.70	814.06	2.98E-029	5.48E-029	100.00%	8248.44	885.47
