9.81E-012	1.90E-011	100.00%	4466.32	2051.02	3.58E-012	6.03E-012	100.00%	7466.76	1350.84
1.58E-013	3.01E-013	100.00%	4750.80	2003.69	1.78E-011	3.40E-011	100.00%	7678.02	1248.94
1.55E-008	3.04E-008	100.00%	5116.74	2309.56	3.71E-009	7.12E-009	100.00%	7489.06	1519.74
2.43E-009	4.76E-009	100.00%	5030.36	2379.01	6.64E-010	1.26E-009	100.00%	7555.68	1498.26
2.35E-011	4.60E-011	100.00%	4978.58	2170.36	6.29E-012	1.21E-011	100.00%	7341.80	1361.04
2.08E-007	4.08E-007	100.00%	4674.58	2197.91	4.16E-008	8.15E-008	100.00%	7371.76	1354.08
0.00E+000	0.00E+000	100.00%	5079.50	2302.74	2.56E-011	4.92E-011	100.00%	7527.42	1262.71
1.18E-013	2.31E-013	100.00%	5355.78	2515.26	2.32E-010	4.40E-010	100.00%	7841.76	1441.67
6.22E-012	1.22E-011	100.00%	5390.32	2415.56	6.84E-010	1.26E-009	100.00%	7663.96	1329.36
4.00E-017	7.67E-017	100.00%	5082.26	2198.38	1.90E-009	3.65E-009	100.00%	7471.88	1030.49
1.27E-009	2.50E-009	100.00%	4735.98	2567.09	1.04E-009	1.95E-009	100.00%	7198.98	1535.26
2.17E-006	4.26E-006	98.00%	4529.64	2086.72	4.55E-007	8.72E-007	100.00%	6989.14	1531.20
7.58E-014	1.49E-013	100.00%	4454.76	1877.40	1.65E-011	3.07E-011	100.00%	7359.56	1441.20
1.54E-011	3.02E-011	100.00%	4319.60	1714.26	5.51E-009	1.03E-008	100.00%	7275.96	1289.41
0.00E+000	0.00E+000	100.00%	5055.64	2637.07	1.03E-008	1.95E-008	100.00%	7756.54	1291.51
0.00E+000	0.00E+000	100.00%	4925.36	2444.37	3.66E-010	6.82E-010	100.00%	7350.02	1175.34
3.02E-012	5.91E-012	100.00%	4823.64	2365.74	3.17E-009	5.96E-009	100.00%	7456.46	1267.22
0.00E+000	0.00E+000	100.00%	5301.18	2573.25	1.29E-011	2.42E-011	100.00%	7385.04	1475.11
1.13E-008	2.17E-008	100.00%	5075.34	2323.54	3.14E-009	5.60E-009	100.00%	7497.90	1291.38
7.99E-017	1.57E-016	100.00%	5318.86	2019.66	1.12E-011	2.19E-011	100.00%	7228.10	1327.34
0.00E+000	0.00E+000	100.00%	5536.22	2832.98	8.31E-010	1.53E-009	100.00%	7792.70	1362.37
2.16E-011	4.23E-011	100.00%	4708.98	2159.25	1.65E-009	3.18E-009	100.00%	7566.22	1173.62
0.00E+000	0.00E+000	100.00%	4941.14	2032.72	6.93E-012	1.30E-011	100.00%	7522.04	1261.48
2.57E-011	5.03E-011	100.00%	4375.56	2074.18	3.26E-008	6.15E-008	100.00%	7320.82	1526.36
4.60E-009	8.84E-009	100.00%	5191.76	2847.82	9.28E-010	1.77E-009	100.00%	7754.68	1539.81
6.91E-015	1.36E-014	100.00%	4549.36	2138.33	1.62E-009	3.08E-009	100.00%	7300.36	1465.20
2.59E-006	4.97E-006	98.00%	5264.14	2428.80	5.18E-007	9.94E-007	100.00%	7726.72	1531.24
0.00E+000	0.00E+000	100.00%	5290.80	2486.44	1.89E-009	3.58E-009	100.00%	7619.74	1417.63
