1	25.201489	2.092349
2	19.030221	1.405477
3	17.318691	1.322996
4	16.586397	1.324332
5	15.842358	1.068657
6	11.798812	0.661793
7	10.015065	0.500055
8	9.157640	0.304227
9	7.627410	0.417975
10	7.122588	0.350739
11	6.335949	0.240123
12	6.437522	0.375327
13	6.080997	0.362256
14	5.808925	0.392639
15	6.090096	0.446864
16	5.850419	0.361235
17	6.043333	0.366084
18	5.782552	0.369648
19	5.809726	0.195355
20	5.969244	0.401293
 
