0	7.147672	0.598747
1	6.953464	0.670892
2	6.998744	0.370185
3	6.852541	0.407205
4	6.465124	0.427299
5	6.571276	0.594053
6	6.731627	0.668400
7	6.654356	0.548792
8	6.528747	0.486805
9	6.991510	0.522192
10	6.567279	0.698606
11	6.234890	0.440478
12	6.435649	0.340593
13	5.917052	0.283187
14	6.244178	0.480869
15	5.990779	0.262819
16	6.179170	0.285805
17	5.862923	0.274813
18	6.015733	0.600596
19	6.010999	0.427717
20	5.630922	0.380134
 
